event,league,date,event_location_country,fighter_1,fighter_2,winner,match_arm,f1_age,f2_age,f1_style_dominant,f1_style_additional,f2_style_dominant,f2_style_additional,f1_weight,f2_weight,weight_advantage,f1_height,f2_height,height_advantage,f1_country,f2_country,f1_travel_penalty,f2_travel_penalty,domestic_advantage,travel_type,label,f1_style_combo_success_percent,f2_style_combo_success_percent,athlete1_style_advantage_rate,f1_gender,f2_gender,f1_is_current_title_holder,f2_is_current_title_holder,f1_days_from_last_match,f2_days_from_last_match,f1_low_rank_predictions,f1_high_rank_predictions,f2_low_rank_predictions,f2_high_rank_predictions,f1_all_rank_predictions,f2_all_rank_predictions,f1_left_winning_streak,f1_right_winning_streak,f1_winrate_last_5,f2_left_winning_streak,f2_right_winning_streak,f2_winrate_last_5,num_shared_opponents_value,mma_math_positive,mma_math_negative,has_head_to_head,head_to_head_result,second_order_mma_math_difference,second_order_mma_math_positive,second_order_mma_math_negative,f1_domestic_win_rate,f1_transatlantic_win_rate,f2_domestic_win_rate,f2_transatlantic_win_rate
East vs West 11,EvW,"January 20, 2024",Turkey,Alizhan Muratov,Evgeny Prudnik,Alizhan Muratov,Left,27.0,37.0,Toproll,Hook,Hook,Toproll,104.0,115.0,-11.0,180.0,185.0,-5.0,Kazakhstan,Ukraine,0,0,0,domestic,1,53.4,39.7,59.6,male,male,False,False,259,147,4,1,7,2,8,12,2,0,1.0,0,0,0.6,0,0,0,0,0,0,0,0,1.0,0.5,0.5,0.5
East vs West 11,EvW,"January 20, 2024",Turkey,Evgeny Prudnik,Alizhan Muratov,Alizhan Muratov,Left,37.0,27.0,Hook,Toproll,Toproll,Hook,115.0,104.0,11.0,185.0,180.0,5.0,Ukraine,Kazakhstan,0,0,0,domestic,0,39.7,53.4,40.4,male,male,False,False,147,259,7,2,4,1,12,8,0,0,0.6,2,0,1.0,0,0,0,0,0,0,0,0,0.5,0.5,1.0,0.5
East vs West 11,EvW,"January 20, 2024",Turkey,David Dadikyan,Todd Hutchings,David Dadikyan,Right,26.0,58.0,Hook,,Side,Press,115.0,98.0,17.0,185.0,180.0,5.0,Armenia,USA,0,1,1,transatlantic,1,42.9,58.3,32.1,male,male,False,False,147,70,2,2,13,1,4,25,0,0,0.67,0,2,0.8,0,0,0,0,0,1,1,0,0.714,0.5,1.0,0.727
East vs West 11,EvW,"January 20, 2024",Turkey,Todd Hutchings,David Dadikyan,David Dadikyan,Right,58.0,26.0,Side,Press,Hook,,98.0,115.0,-17.0,180.0,185.0,-5.0,USA,Armenia,1,0,-1,transatlantic,0,58.3,42.9,67.9,male,male,False,False,70,147,13,1,2,2,25,4,0,2,0.8,0,0,0.67,0,0,0,0,0,-1,0,1,1.0,0.727,0.714,0.5
East vs West 11,EvW,"January 20, 2024",Turkey,Artyom Morozov,Alex Kurdecha,Artyom Morozov,Left,27.0,36.0,Toproll,Hook,Toproll,Press,142.0,150.0,-8.0,195.0,201.0,-6.0,Kazakhstan,Poland,0,0,0,domestic,1,53.4,58.5,50.0,male,male,True,False,175,574,9,2,4,0,16,6,5,0,0.8,0,0,0.5,0,0,0,0,0,0,0,0,0.733,1.0,0.4,0.0
East vs West 11,EvW,"January 20, 2024",Turkey,Alex Kurdecha,Artyom Morozov,Artyom Morozov,Left,36.0,27.0,Toproll,Press,Toproll,Hook,150.0,142.0,8.0,201.0,195.0,6.0,Poland,Kazakhstan,0,0,0,domestic,0,58.5,53.4,50.0,male,male,False,True,574,175,4,0,9,2,6,16,0,0,0.5,5,0,0.8,0,0,0,0,0,0,0,0,0.4,0.0,0.733,1.0
East vs West X,EvW,"November 11, 2023",Turkey,Fia Reisek,Rosa Acosta (Boltadano),Fia Reisek,Right,40.0,42.0,Toproll,,Toproll,Side,71.0,64.0,7.0,170.0,168.0,2.0,Sweden,Dominican Republic,0,1,1,transatlantic,1,50.0,53.3,50.0,male,male,False,False,637,0,1,0,0,0,2,0,0,0,1.0,0,0,0.5,0,0,0,0,0,0,0,0,1.0,1.0,0.5,0.0
East vs West X,EvW,"November 11, 2023",Turkey,Rosa Acosta (Boltadano),Fia Reisek,Fia Reisek,Right,42.0,40.0,Toproll,Side,Toproll,,64.0,71.0,-7.0,168.0,170.0,-2.0,Dominican Republic,Sweden,1,0,-1,transatlantic,0,53.3,50.0,50.0,male,male,False,False,0,637,0,0,1,0,0,2,0,0,0.5,0,0,1.0,0,0,0,0,0,0,0,0,0.5,0.0,1.0,1.0
East vs West X,EvW,"November 11, 2023",Turkey,Frank Lamparelli,Matt Mask,Frank Lamparelli,Right,46.0,43.0,Toproll,,Toproll,Hook,115.0,114.0,1.0,191.0,196.0,-5.0,Italy,Canada,0,1,1,transatlantic,1,50.0,53.4,50.0,male,male,False,False,0,49,1,0,5,0,4,6,0,0,0.5,0,0,0.2,0,0,0,0,0,0,0,0,0.333,0.0,1.0,0.333
East vs West X,EvW,"November 11, 2023",Turkey,Matt Mask,Frank Lamparelli,Frank Lamparelli,Right,43.0,46.0,Toproll,Hook,Toproll,,114.0,115.0,-1.0,196.0,191.0,5.0,Canada,Italy,1,0,-1,transatlantic,0,53.4,50.0,50.0,male,male,False,False,49,0,5,0,1,0,6,4,0,0,0.2,0,0,0.5,0,0,0,0,0,0,0,0,1.0,0.333,0.333,0.0
East vs West X,EvW,"November 11, 2023",Turkey,Artem Taynov,Sasho Andreev,Artem Taynov,Left,36.0,28.0,Toproll,Press,Hook,,95.0,88.0,7.0,181.0,169.0,12.0,Russia,Bulgaria,0,0,0,domestic,1,58.5,42.9,59.6,male,male,False,False,0,189,3,0,4,0,5,6,0,0,0.5,0,0,1.0,0,0,0,0,0,0,0,0,0.667,0.5,0.4,0.5
East vs West X,EvW,"November 11, 2023",Turkey,Sasho Andreev,Artem Taynov,Artem Taynov,Left,28.0,36.0,Hook,,Toproll,Press,88.0,95.0,-7.0,169.0,181.0,-12.0,Bulgaria,Russia,0,0,0,domestic,0,42.9,58.5,40.4,male,male,False,False,189,0,4,0,3,0,6,5,0,0,1.0,0,0,0.5,0,0,0,0,0,0,0,0,0.4,0.5,0.667,0.5
East vs West X,EvW,"November 11, 2023",Turkey,Ivan Matyushenko,Kamil Jablonski,Ivan Matyushenko,Right,40.0,39.0,Hook,,Press,,114.0,128.0,-14.0,192.0,189.0,3.0,Russia,Poland,0,0,0,domestic,1,42.9,50.0,16.7,male,male,False,False,77,0,4,0,0,0,8,1,0,0,1.0,0,0,0.5,0,0,0,0,0,0,0,0,0.667,0.5,0.5,0.0
East vs West X,EvW,"November 11, 2023",Turkey,Kamil Jablonski,Ivan Matyushenko,Ivan Matyushenko,Right,39.0,40.0,Press,,Hook,,128.0,114.0,14.0,189.0,192.0,-3.0,Poland,Russia,0,0,0,domestic,0,50.0,42.9,83.3,male,male,False,False,0,77,0,0,4,0,1,8,0,0,0.5,0,0,1.0,0,0,0,0,0,0,0,0,0.5,0.0,0.667,0.5
East vs West X,EvW,"November 11, 2023",Turkey,Davit Samushia,Abdulmanaf Tuzuyev,Davit Samushia,Right,33.0,26.0,Press,Hook,Toproll,,85.0,81.0,4.0,178.0,180.0,-2.0,Georgia,Kazakhstan,0,0,0,domestic,1,82.4,50.0,54.5,male,male,False,False,77,0,4,0,0,0,4,0,0,5,1.0,0,0,0.5,0,0,0,0,0,0,0,0,0.833,0.5,0.0,0.5
East vs West X,EvW,"November 11, 2023",Turkey,Abdulmanaf Tuzuyev,Davit Samushia,Davit Samushia,Right,26.0,33.0,Toproll,,Press,Hook,81.0,85.0,-4.0,180.0,178.0,2.0,Kazakhstan,Georgia,0,0,0,domestic,0,50.0,82.4,45.5,male,male,False,False,0,77,0,0,4,0,0,4,0,0,0.5,0,5,1.0,0,0,0,0,0,0,0,0,0.0,0.5,0.833,0.5
East vs West X,EvW,"November 11, 2023",Turkey,Irakli Zirakashvili,Rustam Babayev,Irakli Zirakashvili,Right,27.0,43.0,Toproll,Press,Hook,,95.0,95.0,0.0,190.0,172.0,18.0,Georgia,Ukraine,0,0,0,domestic,1,58.5,42.9,59.6,male,male,False,False,77,294,0,0,4,0,2,6,0,-2,0.6,0,0,0.0,0,0,0,0,0,0,0,0,0.692,0.0,0.0,1.0
East vs West X,EvW,"November 11, 2023",Turkey,Rustam Babayev,Irakli Zirakashvili,Irakli Zirakashvili,Right,43.0,27.0,Hook,,Toproll,Press,95.0,95.0,-0.0,172.0,190.0,-18.0,Ukraine,Georgia,0,0,0,domestic,0,42.9,58.5,40.4,male,male,False,False,294,77,4,0,0,0,6,2,0,0,0.0,0,-2,0.6,0,0,0,0,0,0,0,0,0.0,1.0,0.692,0.0
East vs West X,EvW,"November 11, 2023",Turkey,Egle Vaitkute,Sarah Backman,Egle Vaitkute,Right,40.0,33.0,Toproll,Hook,Hook,Toproll,80.0,80.0,0.0,180.0,174.0,6.0,Lithuania,USA,0,1,1,transatlantic,1,53.4,39.7,59.6,female,male,False,False,462,588,1,0,4,0,3,5,0,0,0.0,0,0,0.67,0,0,0,0,0,0,0,0,0.4,0.5,0.0,0.5
East vs West X,EvW,"November 11, 2023",Turkey,Sarah Backman,Egle Vaitkute,Egle Vaitkute,Right,33.0,40.0,Hook,Toproll,Toproll,Hook,80.0,80.0,-0.0,174.0,180.0,-6.0,USA,Lithuania,1,0,-1,transatlantic,0,39.7,53.4,40.4,male,female,False,False,588,462,4,0,1,0,5,3,0,0,0.67,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.5,0.4,0.5
East vs West X,EvW,"November 11, 2023",Turkey,Georgi Tsvetkov,Zaur Paizulaev,Georgi Tsvetkov,Right,36.0,43.0,Toproll,Side,Toproll,Hook,165.0,167.0,-2.0,190.0,188.0,2.0,Bulgaria,Russia,0,0,0,domestic,1,53.3,53.4,50.0,male,male,False,False,105,0,5,0,0,0,6,4,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0.5,1.0,0.0,0.5
East vs West X,EvW,"November 11, 2023",Turkey,Zaur Paizulaev,Georgi Tsvetkov,Georgi Tsvetkov,Right,43.0,36.0,Toproll,Hook,Toproll,Side,167.0,165.0,2.0,188.0,190.0,-2.0,Russia,Bulgaria,0,0,0,domestic,0,53.4,53.3,50.0,male,male,False,False,0,105,0,0,5,0,4,6,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0.0,0.5,0.5,1.0
East vs West X,EvW,"November 11, 2023",Turkey,Todd Hutchings,Kydyrgali Ongarbaev,Todd Hutchings,Right,58.0,30.0,Side,Press,Toproll,Hook,98.0,105.0,-7.0,180.0,186.0,-6.0,USA,Kazakhstan,1,0,-1,transatlantic,1,58.3,53.4,42.9,male,male,False,False,77,189,2,0,3,0,3,8,0,0,0.6,0,3,1.0,0,0,0,0,0,0,1,1,1.0,0.727,0.6,0.0
East vs West X,EvW,"November 11, 2023",Turkey,Kydyrgali Ongarbaev,Todd Hutchings,Todd Hutchings,Right,30.0,58.0,Toproll,Hook,Side,Press,105.0,98.0,7.0,186.0,180.0,6.0,Kazakhstan,USA,0,1,1,transatlantic,0,53.4,58.3,57.1,male,male,False,False,189,77,3,0,2,0,8,3,0,3,1.0,0,0,0.6,0,0,0,0,0,0,1,1,0.6,0.0,1.0,0.727
East vs West X,EvW,"November 11, 2023",Turkey,Sasho Andreev,John Brzenk,Sasho Andreev,Right,28.0,60.0,Hook,,Hook,Toproll,88.0,104.0,-16.0,169.0,181.0,-12.0,Bulgaria,USA,0,1,1,transatlantic,1,42.9,39.7,50.0,male,male,False,False,189,259,4,0,6,0,6,10,0,0,1.0,0,-2,0.4,0,0,0,0,0,0,0,0,0.4,0.5,0.5,0.333
East vs West X,EvW,"November 11, 2023",Turkey,John Brzenk,Sasho Andreev,Sasho Andreev,Right,60.0,28.0,Hook,Toproll,Hook,,104.0,88.0,16.0,181.0,169.0,12.0,USA,Bulgaria,1,0,-1,transatlantic,0,39.7,42.9,50.0,male,male,False,False,259,189,6,0,4,0,10,6,0,-2,0.4,0,0,1.0,0,0,0,0,0,0,0,0,0.5,0.333,0.4,0.5
East vs West X,EvW,"November 11, 2023",Turkey,Devon Larratt,Denis Cyplenkov,Devon Larratt,Right,50.0,43.0,Toproll,King's Move,King's Move,Hook,120.0,130.0,-10.0,196.0,186.0,10.0,Canada,Russia,1,0,-1,transatlantic,1,80.0,16.7,100.0,male,male,False,False,77,259,6,1,4,0,11,8,0,2,0.6,0,0,1.0,0,0,0,0,0,0,0,0,1.0,0.75,0.5,0.5
East vs West X,EvW,"November 11, 2023",Turkey,Denis Cyplenkov,Devon Larratt,Devon Larratt,Right,43.0,50.0,King's Move,Hook,Toproll,King's Move,130.0,120.0,10.0,186.0,196.0,-10.0,Russia,Canada,0,1,1,transatlantic,0,16.7,80.0,0.0,male,male,False,False,259,77,4,0,6,1,8,11,0,0,1.0,0,2,0.6,0,0,0,0,0,0,0,0,0.5,0.5,1.0,0.75
East vs West 9,EvW,"August 26, 2023",Turkey,Thomas Manghi,Dustin Hyatt,Thomas Manghi,Right,33.0,23.0,Toproll,Hook,Toproll,,75.0,75.0,0.0,174.0,178.0,-4.0,Italy,USA,0,1,1,transatlantic,1,53.4,50.0,50.0,male,male,False,False,0,0,1,0,0,0,1,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,1.0,0.5,0.5,0.0
East vs West 9,EvW,"August 26, 2023",Turkey,Dustin Hyatt,Thomas Manghi,Thomas Manghi,Right,23.0,33.0,Toproll,,Toproll,Hook,75.0,75.0,-0.0,178.0,174.0,4.0,USA,Italy,1,0,-1,transatlantic,0,50.0,53.4,50.0,male,male,False,False,0,0,0,0,1,0,0,1,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0.0,1.0,0.5
East vs West 9,EvW,"August 26, 2023",Turkey,Brad Grundy,Kyle Hutchison,Brad Grundy,Right,27.0,35.0,Toproll,,Hook,Toproll,114.0,115.0,-1.0,183.0,185.0,-2.0,USA,United Kingdom,1,0,-1,transatlantic,1,50.0,39.7,59.6,male,male,False,False,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.5
East vs West 9,EvW,"August 26, 2023",Turkey,Kyle Hutchison,Brad Grundy,Brad Grundy,Right,35.0,27.0,Hook,Toproll,Toproll,,115.0,114.0,1.0,185.0,183.0,2.0,United Kingdom,USA,0,1,1,transatlantic,0,39.7,50.0,40.4,male,male,False,False,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0.0,0.5,0.5,0.5
East vs West 9,EvW,"August 26, 2023",Turkey,Derek Smith,Mehdi Abvolvand,Derek Smith,Right,39.0,41.0,Hook,Toproll,Hook,Press,153.0,158.0,-5.0,203.0,191.0,12.0,USA,Iran (Islamic Republic Of),1,0,-1,transatlantic,1,39.7,37.2,50.0,male,male,False,False,385,0,1,0,0,0,1,0,0,-2,0.0,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0.25,0.0,0.5
East vs West 9,EvW,"August 26, 2023",Turkey,Mehdi Abvolvand,Derek Smith,Derek Smith,Right,41.0,39.0,Hook,Press,Hook,Toproll,158.0,153.0,5.0,191.0,203.0,-12.0,Iran (Islamic Republic Of),USA,0,1,1,transatlantic,0,37.2,39.7,50.0,male,male,False,False,0,385,0,0,1,0,0,1,0,0,0.5,0,-2,0.0,0,0,0,0,0,0,0,0,0.0,0.5,0.5,0.25
East vs West 9,EvW,"August 26, 2023",Turkey,Evgeny Prudnik,David Dadikyan,Evgeny Prudnik,Left,37.0,26.0,Hook,Toproll,Hook,,115.0,115.0,0.0,185.0,185.0,0.0,Ukraine,Armenia,0,0,0,domestic,1,39.7,42.9,50.0,male,male,False,False,280,385,1,0,0,0,1,0,0,0,0.6,0,0,1.0,0,0,0,0,0,0,0,0,0.5,0.5,0.714,0.5
East vs West 9,EvW,"August 26, 2023",Turkey,David Dadikyan,Evgeny Prudnik,Evgeny Prudnik,Left,26.0,37.0,Hook,,Hook,Toproll,115.0,115.0,-0.0,185.0,185.0,-0.0,Armenia,Ukraine,0,0,0,domestic,0,42.9,39.7,50.0,male,male,False,False,385,280,0,0,1,0,0,1,0,0,1.0,0,0,0.6,0,0,0,0,0,0,0,0,0.714,0.5,0.5,0.5
East vs West 9,EvW,"August 26, 2023",Turkey,Adam Wawrzynski,Artur Makarov,Adam Wawrzynski,Right,28.0,31.0,Toproll,Hook,Hook,Toproll,93.0,77.0,16.0,183.0,174.0,9.0,USA,Russia,1,0,-1,transatlantic,1,53.4,39.7,59.6,male,male,False,False,112,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0.5,0.75,0.5
East vs West 9,EvW,"August 26, 2023",Turkey,Artur Makarov,Adam Wawrzynski,Adam Wawrzynski,Right,31.0,28.0,Hook,Toproll,Toproll,Hook,77.0,93.0,-16.0,174.0,183.0,-9.0,Russia,USA,0,1,1,transatlantic,0,39.7,53.4,40.4,male,male,False,False,0,112,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0.75,0.5,0.5,0.5
East vs West 9,EvW,"August 26, 2023",Turkey,Georgii Dzeranov,Ferit Osmanli,Georgii Dzeranov,Right,38.0,43.0,Hook,Side,Hook,Toproll,123.0,137.0,-14.0,190.0,187.0,3.0,Kazakhstan,Turkey,0,0,0,domestic,1,44.2,39.7,50.0,male,male,False,False,112,28,1,0,0,0,1,0,0,2,1.0,-2,0,0.0,1,1,0,0,0,0,0,0,0.714,0.0,0.0,0.5
East vs West 9,EvW,"August 26, 2023",Turkey,Ferit Osmanli,Georgii Dzeranov,Georgii Dzeranov,Right,43.0,38.0,Hook,Toproll,Hook,Side,137.0,123.0,14.0,187.0,190.0,-3.0,Turkey,Kazakhstan,0,0,0,domestic,0,39.7,44.2,50.0,male,male,False,False,28,112,0,0,1,0,0,1,-2,0,0.0,0,2,1.0,1,0,1,0,0,0,0,0,0.0,0.5,0.714,0.0
East vs West 9,EvW,"August 26, 2023",Turkey,Ivan Matyushenko,Davit Arabuli,Ivan Matyushenko,Left,40.0,28.0,Hook,,Toproll,Hook,114.0,120.0,-6.0,192.0,188.0,4.0,Russia,Georgia,0,0,0,domestic,1,42.9,53.4,40.4,male,male,False,False,0,217,1,0,0,0,1,0,0,0,0.5,0,0,1.0,0,0,0,0,0,0,0,0,0.667,0.5,0.5,0.5
East vs West 9,EvW,"August 26, 2023",Turkey,Davit Arabuli,Ivan Matyushenko,Ivan Matyushenko,Left,28.0,40.0,Toproll,Hook,Hook,,120.0,114.0,6.0,188.0,192.0,-4.0,Georgia,Russia,0,0,0,domestic,0,53.4,42.9,59.6,male,male,False,False,217,0,0,0,1,0,0,1,0,0,1.0,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0.5,0.667,0.5
East vs West 9,EvW,"August 26, 2023",Turkey,Davit Samushia,Vala Ichqiti,Davit Samushia,Right,33.0,25.0,Press,Hook,Side,Hook,85.0,85.0,0.0,178.0,175.0,3.0,Georgia,Georgia,0,0,0,domestic,1,82.4,47.4,50.0,male,male,False,False,112,0,0,0,1,0,0,1,0,4,0.8,0,0,0.5,0,0,0,0,0,0,0,0,0.833,0.5,0.0,0.5
East vs West 9,EvW,"August 26, 2023",Turkey,Vala Ichqiti,Davit Samushia,Davit Samushia,Right,25.0,33.0,Side,Hook,Press,Hook,85.0,85.0,-0.0,175.0,178.0,-3.0,Georgia,Georgia,0,0,0,domestic,0,47.4,82.4,50.0,male,male,False,False,0,112,1,0,0,0,1,0,0,0,0.5,0,4,0.8,0,0,0,0,0,0,0,0,0.0,0.5,0.833,0.5
East vs West 9,EvW,"August 26, 2023",Turkey,David Dadikyan,Irakli Zirakashvili,David Dadikyan,Right,26.0,27.0,Hook,,Toproll,Press,115.0,95.0,20.0,185.0,190.0,-5.0,Armenia,Georgia,0,0,0,domestic,1,42.9,58.5,40.4,male,male,False,False,385,112,0,0,0,0,0,0,0,0,1.0,0,0,0.8,0,0,0,0,0,0,0,0,0.714,0.5,0.692,0.0
East vs West 9,EvW,"August 26, 2023",Turkey,Irakli Zirakashvili,David Dadikyan,David Dadikyan,Right,27.0,26.0,Toproll,Press,Hook,,95.0,115.0,-20.0,190.0,185.0,5.0,Georgia,Armenia,0,0,0,domestic,0,58.5,42.9,59.6,male,male,False,False,112,385,0,0,0,0,0,0,0,0,0.8,0,0,1.0,0,0,0,0,0,0,0,0,0.692,0.0,0.714,0.5
East vs West 9,EvW,"August 26, 2023",Turkey,Paul Linn,Ruslan Babaiev,Paul Linn,Right,44.0,36.0,Side,Hook,Hook,Side,95.0,95.0,0.0,183.0,180.0,3.0,USA,Ukraine,1,0,-1,transatlantic,1,47.4,44.2,67.9,male,male,False,False,112,0,2,0,0,0,2,0,0,0,0.75,0,0,0.5,0,0,0,0,0,0,0,0,0.333,0.75,0.0,0.5
East vs West 9,EvW,"August 26, 2023",Turkey,Ruslan Babaiev,Paul Linn,Paul Linn,Right,36.0,44.0,Hook,Side,Side,Hook,95.0,95.0,-0.0,180.0,183.0,-3.0,Ukraine,USA,0,1,1,transatlantic,0,44.2,47.4,32.1,male,male,False,False,0,112,0,0,2,0,0,2,0,0,0.5,0,0,0.75,0,0,0,0,0,0,0,0,0.0,0.5,0.333,0.75
East vs West 9,EvW,"August 26, 2023",Turkey,Todd Hutchings,Ibragim Sagov,Todd Hutchings,Right,58.0,35.0,Side,Press,Press,Side,98.0,115.0,-17.0,180.0,192.0,-12.0,USA,Russia,1,0,-1,transatlantic,1,58.3,50.0,50.0,male,male,False,False,385,0,1,0,0,0,1,1,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,1.0,0.727,0.6,0.5
East vs West 9,EvW,"August 26, 2023",Turkey,Ibragim Sagov,Todd Hutchings,Todd Hutchings,Right,35.0,58.0,Press,Side,Side,Press,115.0,98.0,17.0,192.0,180.0,12.0,Russia,USA,0,1,1,transatlantic,0,50.0,58.3,50.0,male,male,False,False,0,385,0,0,1,0,1,1,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0.6,0.5,1.0,0.727
East vs West 9,EvW,"August 26, 2023",Turkey,Vitaly Laletin,Revaz Lutidze,Vitaly Laletin,Right,35.0,39.0,Toproll,,Toproll,Hook,140.0,145.0,-5.0,205.0,195.0,10.0,Russia,Georgia,0,0,0,domestic,1,50.0,53.4,50.0,male,male,False,False,112,112,3,0,0,0,3,1,0,0,0.5,0,0,0.75,-1,0,1,0,0,0,1,1,0.778,0.5,0.5,0.5
East vs West 9,EvW,"August 26, 2023",Turkey,Revaz Lutidze,Vitaly Laletin,Vitaly Laletin,Right,39.0,35.0,Toproll,Hook,Toproll,,145.0,140.0,5.0,195.0,205.0,-10.0,Georgia,Russia,0,0,0,domestic,0,53.4,50.0,50.0,male,male,False,False,112,112,0,0,3,0,1,3,0,0,0.75,0,0,0.5,-1,1,0,0,0,0,1,1,0.5,0.5,0.778,0.5
East vs West 9,EvW,"August 26, 2023",Turkey,Devon Larratt,Ermes Gasparini,Devon Larratt,Right,50.0,31.0,Toproll,King's Move,Toproll,Press,120.0,130.0,-10.0,196.0,188.0,8.0,Canada,Italy,1,0,-1,transatlantic,1,80.0,58.5,50.0,male,male,False,False,63,28,2,0,2,0,3,3,0,0,0.6,0,0,0.6,-1,0,1,0,0,-3,2,5,1.0,0.75,0.667,0.0
East vs West 9,EvW,"August 26, 2023",Turkey,Ermes Gasparini,Devon Larratt,Devon Larratt,Right,31.0,50.0,Toproll,Press,Toproll,King's Move,130.0,120.0,10.0,188.0,196.0,-8.0,Italy,Canada,0,1,1,transatlantic,0,58.5,80.0,50.0,male,male,False,False,28,63,2,0,2,0,3,3,0,0,0.6,0,0,0.6,-1,1,0,0,0,3,5,2,0.667,0.0,1.0,0.75
East vs West 8,EvW,"July 29, 2023",Turkey,Mindaugas Tarasaitis,Hristo Delidzhakov,Mindaugas Tarasaitis,Right,34.0,39.0,Toproll,Side,Toproll,Hook,76.0,75.0,1.0,178.0,171.0,7.0,Lithuania,Bulgaria,0,0,0,domestic,1,53.3,53.4,50.0,male,male,False,False,84,0,0,1,0,0,3,0,0,0,0.67,0,0,0.5,0,0,0,0,0,0,0,0,0.667,1.0,0.0,0.5
East vs West 8,EvW,"July 29, 2023",Turkey,Hristo Delidzhakov,Mindaugas Tarasaitis,Mindaugas Tarasaitis,Right,39.0,34.0,Toproll,Hook,Toproll,Side,75.0,76.0,-1.0,171.0,178.0,-7.0,Bulgaria,Lithuania,0,0,0,domestic,0,53.4,53.3,50.0,male,male,False,False,0,84,0,0,0,1,0,3,0,0,0.5,0,0,0.67,0,0,0,0,0,0,0,0,0.0,0.5,0.667,1.0
East vs West 8,EvW,"July 29, 2023",Turkey,Carolina Pettersson,Elizabeth Mocek,Carolina Pettersson,Right,34.0,28.0,Toproll,Hook,Toproll,,60.0,68.0,-8.0,166.0,160.0,6.0,Sweden,USA,0,1,1,transatlantic,1,53.4,50.0,50.0,male,female,False,False,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0.667,0.5,1.0,0.0
East vs West 8,EvW,"July 29, 2023",Turkey,Elizabeth Mocek,Carolina Pettersson,Carolina Pettersson,Right,28.0,34.0,Toproll,,Toproll,Hook,68.0,60.0,8.0,160.0,166.0,-6.0,USA,Sweden,1,0,-1,transatlantic,0,50.0,53.4,50.0,female,male,False,False,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,1.0,0.0,0.667,0.5
East vs West 8,EvW,"July 29, 2023",Turkey,Toms Rozits,Justin Bishop,Toms Rozits,Right,32.0,36.0,Hook,Toproll,King's Move,Press,85.0,82.0,3.0,184.0,183.0,1.0,Latvia,USA,0,1,1,transatlantic,1,39.7,0.0,60.0,male,male,False,False,0,252,3,0,1,0,4,1,0,0,0.5,0,0,0.0,0,0,0,0,0,0,0,0,1.0,0.5,0.0,0.0
East vs West 8,EvW,"July 29, 2023",Turkey,Justin Bishop,Toms Rozits,Toms Rozits,Right,36.0,32.0,King's Move,Press,Hook,Toproll,82.0,85.0,-3.0,183.0,184.0,-1.0,USA,Latvia,1,0,-1,transatlantic,0,0.0,39.7,40.0,male,male,False,False,252,0,1,0,3,0,1,4,0,0,0.0,0,0,0.5,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.5
East vs West 8,EvW,"July 29, 2023",Turkey,Lachlan Adair,Andrei Chipreanov,Lachlan Adair,Right,35.0,28.0,Hook,Press,Hook,Toproll,107.0,95.0,12.0,186.0,180.0,6.0,Australia,Moldova,0,0,0,domestic,1,37.2,39.7,50.0,male,male,False,False,301,0,0,0,0,0,0,1,0,-2,0.0,0,0,0.5,0,0,0,0,0,0,0,0,0.167,1.0,0.0,0.5
East vs West 8,EvW,"July 29, 2023",Turkey,Andrei Chipreanov,Lachlan Adair,Lachlan Adair,Right,28.0,35.0,Hook,Toproll,Hook,Press,95.0,107.0,-12.0,180.0,186.0,-6.0,Moldova,Australia,0,0,0,domestic,0,39.7,37.2,50.0,male,male,False,False,0,301,0,0,0,0,1,0,0,0,0.5,0,-2,0.0,0,0,0,0,0,0,0,0,0.0,0.5,0.167,1.0
East vs West 8,EvW,"July 29, 2023",Turkey,Rino Masic,Terence Opperman,Rino Masic,Right,21.0,,Press,Hook,Hook,,115.0,105.0,10.0,187.0,,,Croatia,South Africa,0,0,0,domestic,1,82.4,42.9,83.3,male,male,False,False,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0.75,0.5,0.0,0.5
